scrapedAt,page,postUrl,timestampText,exactDate,reactions,comments,shares,text,reactionsBreakdown
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1393835252154212/?__cft__[0]=AZaTZ7T_fEAR2k5pJq2hfYxLuffVLr2KC1wTCE2ki7gsUUSQdBKDln9vABbkLMITqbK-nZ9-RefraMEQBsZrGTMkQAr7DdE4zm_kdGu3n-UHP7V3Ha_LufiM8tdeguOdXMtfZ31YQ5NZeS8UKvFXKEFnQNXpEnyaKkkEmdKDCW_Y7oI1fZ59wNSzBgSuU8KI-s2qPddasZAKajDEfY39J6Ax,,"Saturday, December 20, 2025 at 11:24 AM",18,,,"大力支援Blackwell Ultra、Rubin出貨，輝達傳已包下台積2026年CoWoS過半產能。
 新聞來源：
https://buff.ly/Lr15mx3",Like: 18 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0RTfyHze8khaqbzrPUKdQF1yfE8UuJ8R3UXoDwLnX8Y3c8hAVAzdRbsRiEwkNghz2l?comment_id=1745540069475162,28w,"Saturday, December 20, 2025 at 8:00 AM",6,,,"人形機器人落地關鍵與台廠優勢 
… 
See more",Like: 6 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid07HU6Wspm3U93DH2EwKCZPqvCFqX59mWt19Cr2E3Hp9jvztF83xTFAqgbXahyezDQl?__cft__[0]=AZYKbMR4e_IWixRtxCvmYYf98VCkpNzJX4VAKZ_EJwr-eiXHQ9xbk-PXuWqEt5pL9rvk_IbolU7v6ka94pIczn7gCmMmMiilzEnucrJ4BUsSmjY4wTwAQ5uvJXzmvnDD7JnWRTa98clt1hleX3M7n1BhamgHTq52Zceoxr8vA-CIZtsYSjSYNoJv2Cd6btVgXi8,,"Friday, December 19, 2025 at 5:00 PM",11,,,"美國11月CPI通膨數據再度降溫，能源價格成為主要拉低因素之一。了解詳情
 
https://buff.ly/Ei2DGHi
#DataTrack",Like: 11 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02KzrSJqFn8742pJpqjXHpyVWiUbD59CvxT3TZvXutFRnoZJBpc2eSd9RqjscmhFX7l?comment_id=727913526580479,28w,"Friday, December 19, 2025 at 4:00 PM",13,,,"Micro LED 戰場延伸至近眼顯示領域，錼創科技宣布全資收購 Lumiode 擴張技術與專利版圖。
#TrendForce
 解析併購案背後布局：
https://buff.ly/dAW7NO3",Like: 13 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0u6LBPP1tRAHC2xRGrDiDNHgcRAUnctshzx7YAq5ALZPgDgd2kbdzL4E8SxccxrZul?__cft__[0]=AZb0VdKoc6ygxHGhszcVsPV8Q_Bvxgs2xqHHzX2Rnemgvx75iQkuo7M4BusuM49U5MYfAF-x7AHotyFVNyYCxggRRYsSlBLyRAAxkvm1LySMo7NTz8x5brFgKLBut4i9sevkN2BblaOJSYj4vDMdxrHECAOUwNMpTdAuFNXskQowyBSePnctBIl8Sq3-MiUQx4Q,,"Thursday, December 18, 2025 at 3:09 PM",17,,,"DRAM 市況第三季開始供需急速反轉，DDR5 價格飆漲助攻供應商重掌定價主導權。
#TrendForce
 剖析供應商 2026 年採購協商的關鍵轉折：
https://buff.ly/oxOrO2I",Like: 16 people; Sad: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02bZoWmj3Vik1sQA79puYtftQBypiLpy8JGSXXenNKemvaLMAmcMvTvFvtJ5DNBBYYl?__cft__[0]=AZaVfcU8d-njNRRGW2PZqeBoEpZge3HZTThuBKYgIkmN5lOls2_O7vMHXtKTrpf2_-XVAbICxAe6a48ENQaEXMcb7ivcE8GgbcxsoN1UIqXJ3_c0EhFT1TODvpqjIg_rOwNb180bOmkvwZHSTqmyrpYUpr_2fBQ4vujwhmIQaNqV-gP5V5_NxX4RP6bkyb9zB0U,,"Wednesday, December 17, 2025 at 5:50 PM",23,,,"隨著汽車產業加速電動化、智慧化進程，推升全球車用半導體規模於 2029 年逼近千億美元。隨著 2025 年艙駕一體 SoC 邁入商業化，傳統大廠能否擋住 NVIDIA 與 Qualcomm 挾帶算力優勢的強勢切入？TrendForce 剖析軟硬整合關鍵與供應鏈變局：
https://buff.ly/ShX1KqW",Like: 23 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0eCUmQH4b1oJKgbTpFe1kP3zfTgAGzk4F5ipwrpC3xZTKy6WZn6vdYzp8TWf4L4ZXl?comment_id=902731325460302,29w,"Monday, December 15, 2025 at 3:35 PM",22,,,"動力電池產銷兩旺，原料成本激增迫使電芯價格止跌反彈。供應鏈新一輪議價談判啟動，2026 年可望迎來漲價潮？ 
#TrendForce
 剖析未來動力電芯關鍵價格走勢：
https://buff.ly/BnIxzPd",Like: 22 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1115716630639618/?comment_id=1359718161821521,29w,"Saturday, December 13, 2025 at 3:01 PM",19,,,"川普同意輝達出售 H200 晶片給中國，將抽成 25％。
 新聞來源：
https://buff.ly/JVBJokC",Like: 18 people; Love: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid028FGofDbS1LyDz1NQizEbmeapA6UoBMqjYi2GzHkEgaeLJQ8jaB67qvoaqEEnRHYAl?comment_id=863906409425051,29w,"Friday, December 12, 2025 at 5:00 PM",101,,,"DRAM 三強爭霸！SK hynix 守住龍頭但市占下滑，Samsung 緊追在後，Micron 營收季增 53.2% 最亮眼。
#TrendForce
 分析 Q3 排名與市占變化：
https://buff.ly/urqPHIL",Like: 101 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02TAwiEESD3mExdqfcCkrcLFD5qGWfvV5BSvE2aLu5PvTQuaddM8kPVWq8WyUzSThDl?__cft__[0]=AZZh-bprfOYeg3k20UJTnkyALNvcNXDdnsfDBDt8FwXaUB23T-WnnmMZvfSW9PUNVsamf6cf5ExCqwhOMArX-Kdpi9Eg5QfW7vMr3mmq3Oh2jbRNihZn-qdQY2pGnE_Kz5qnVn50chRK8Bqdndsp15gkdckqkH9GLwF41VgHNKMmU0ZiqfUEweG_drZpCJFd2ik,,"Friday, December 12, 2025 at 3:55 PM",27,,,"Q3 全球晶圓代工營收出爐！前十大廠合計突破 451 億美元，但 2026 年恐面臨地緣政治與記憶體漲價雙重挑戰。
 
#TrendForce
 調查完整排名與市占變化：
https://buff.ly/WM06LEf",Like: 27 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0vbGC6hnVQ6QEYbyP4Hj2C3JBodMcaHk58efdsvxRDZ6nyAA6L5J3XwckcEUqeroal?__cft__[0]=AZYoWfMBX3J1S1KGT-nqCTTHaxG4gWdy6libEASo2GOHxk4HgtyUQO7r_sO3yu2DNymhOejqnoz70gFaQXyBxK51KYl60ljt7EScAvkPxYc4kOAn4eJWKb5MhkDFEccYR9LEC5v_qxHupG9KnCExE9L0mjEELWv6tETCwgANTsUrAgDPGU5aGrFlOBNfZoIiKrY,,"Thursday, December 11, 2025 at 5:32 PM",10,,,"中國11月CPI年增創21個月新高，通縮壓力緩解了嗎？了解詳情
 
https://buff.ly/m44PxRu
#DataTrack",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0xE4GNctsDtr2PHpTUkz5htzcHAdLQhLnoEihgTji7oekEG7Cy6EZfXjtoTPLgAejl?__cft__[0]=AZbC_kO7sKpeWYzCqciCxrWnbhSzj26eHyE5FoiJkTJFS3DlPX4ybDsbJ4GyQV4rGK79qVM0fown5k-S2yZW6FshdYGQlz3ISPeMt2_Y8So5oecWnlYPUoMXKzfkVvXRlA9W6tv7up5yWMzYi5ujQS8t2u4O6HTAk0bh0VpW5Mg3TgVrESKtrteBZh93SkRckl0,,"Thursday, December 11, 2025 at 4:18 PM",51,,,"2026 年首季記憶體價格看漲，智慧型手機與筆電供應鏈正面臨 BOM Cost 壓力測試。當記憶體佔比攀升甚至影響新機定價策略時，品牌廠將選擇調漲終端售價，還是採取「規格降級」以保獲利？TrendForce 深入剖析消費電子市場變化：
https://buff.ly/Jul6kgt",Like: 51 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid031DbEBSGayPE62Ax7685yri1tSoQxm9mWyPgCBrvBDDo8iycKVnfb17kJEBChuM8Kl?comment_id=4190628971179471,29w,"Thursday, December 11, 2025 at 12:00 PM",18,,,"2026 年將是折疊機跨越鴻溝、進入主流市場的關鍵年
… 
See more",Like: 18 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02DUmWUS17wjTrGjwcixJD6UQmyYHWB1uUgp1Yo3av2sejgtWkUfx7HzVXRYNA8kjYl?__cft__[0]=AZYj38-Op95G6hpukM3PQtkOqWEeNLMKNnmPhAiwsjZkqH4nnWOVu8_7RD4FcKIwjWYlUu0350187c5fxVGARc_ZCHUcykUgL9pqDd9SBfe0lvhUznLQtK6Lsclu6GSEIHpx_2o0Q2cgOPTL7c4LGEBo-9nahrWD9tnOlSOCpC8fJxQTn7bh8lICUEII-dABX00,,"Wednesday, December 10, 2025 at 5:02 PM",7,,,"美國10月JOLTS職缺小幅增加創五個月高點，此將如何影響將到來的FOMC會議決策
 
https://buff.ly/SNCWAuL
#DataTrack",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid026Uj1Cuu4GZSWbgsiJHRWYnav7Qqs3Wfmrn3Z2PEbsSDH3eBYFLwDn65oQprJiL6il?__cft__[0]=AZbz0CDfa4g03DjHF5FjdyeZTA7BbIMIjia0vS0bK2d5FPvipsvMqLEJNJ-5nn6vY63eEAPLSxH1BhtlABIAQx5_fnLxgoV_CyXdfUizdhixKevyubhiSEYAmHTjJSVaB2aBA3jTlPEiu7B0IUvJFMiBcWtxCa-7PD2A9oqDN3_X1grFAqaPs44Rl3K-Q6j1wLI,,"Wednesday, December 10, 2025 at 4:12 PM",16,,,"川普開綠燈！NVIDIA H200 獲准銷往中國，預期將引發當地 CSP 與 OEM 搶購潮，但華府未來可能採取「N-1／N-2」策略。
 
#TrendForce
 解析美中 AI 晶片戰略布局：
https://buff.ly/L97LGpU",Like: 16 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02vFbxHmPo28u1mg6tT29bxLUB6Bp9LowG8FXqfE8BBZv3w2QGKxuDDaqqS8UzqpUcl?__cft__[0]=AZbDk2a-ZyQIimJAzwVxKVPeh-c0KoPY32P0eu6wQvW9NZZ5cjAMAo3bs42IS4suk_5vxWYosX2RciJP2jRVFV52dmJGw-cLlBEPFDmJURu5hstWkwhVkTsQuoH58TYMuHsj0VD7RmwDS77Dk4W_kaQWtAJ32hJIb6_ROlhgIo2ttBBtSUrTl6P2v-SPnmTA650,,"Wednesday, December 10, 2025 at 4:00 PM",60,,,"【原廠年底未釋出更多庫存，NAND 晶圓現貨價續創新高】… 
See more",Like: 60 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid06fyTfmtuUsw5H77wvaCJVQFQKju8HVWpNFCsuvFRbzRNvrb7X4hG95GKFthjej8Ql?__cft__[0]=AZbrETWvbVH5xS2jzP9HjTGYJQTc1jb-dQGUG4AJUsXsBC896qRn4C9wSlZYooaw0V8RCZIX3HmFbzy3UhdbsYz-RQosb1HHJyKctxFNR1hH4znQmwZsQcGT14IJ-Y1BPD9A4i18k5jfY-alitYqGMdXqwVtpsAviSdUPDXoOY0OLElAFPbNKmsUcswx7EBYwNk,,"Wednesday, December 10, 2025 at 3:30 PM",53,,,"【16Gb顆粒領軍，DDR4現貨價續漲，DDR5/ DDR3小幅修正】… 
See more",Like: 53 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0gxN1pyze9TW1EtWYpvcfneSjw6X34E9h2C41AHRxoAgzBMBzJFtGY9ZyVvZNGgFyl?__cft__[0]=AZYZT8WtiCPY7qIiqkQScHhuDLEi-keMHtNjbi9gsfMBA9fA006u8hGvk-UlxFG4l8mdVYhGs51nBAj3aXhazCTZqlWOI5gVfbmWInn7JR5QB0LCelAh5GHaYkj1LKnJ05_MelmfYej_0Osbuyf5AYi72G4q0t58WxcskNx1EXdWC0Q2JN-221_OZQyXaDRK7q8,,"Wednesday, December 10, 2025 at 12:00 PM",39,,,"齊柏林 1 號升空啦！
這顆由國家太空中心研製、台灣自製率高達 84% 的低軌衛星… 
See more",Like: 39 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0WGVB2e7ritFdKMsZzLphrHvQqjnsdFnPm5WR3kv9EYDgVKiFT44QTiv1xDyjw3mSl?__cft__[0]=AZb1JGV_3L9DdJLYPQ9L4grjr4Pf6SmyvgPJs3nfxQ_3KfKIofZFJdRvG2sqkes75FnqOikvkvQdWtqfZj2PQMJ5k-GL7FH0KlA7_P95b8C_5mDow45H4Wl0LH0V956oAmsqSb0j6ltcpRXw8cpJIjmQDTOROy8BIg6v5GBo2tlbFRDL6rBAedoGnLwb0GNbnaA,,"Tuesday, December 9, 2025 at 3:48 PM",23,,,"2026 年人型機器人邁向商用化！
#TrendForce
 預估全球出貨量將突破 5 萬台，年增超過 700%。美、中、日三國策略大不同，這場產業競賽誰能勝出？從關鍵零組件到終端應用，完整產業趨勢一次看：
https://buff.ly/DrO3KQn",Like: 23 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0Eh6nUAx9FEybii1MNQuDC3zdySctdXs3WKdhz8M9LUTgPn6ns7PtQmgdibCduDUsl?comment_id=1353952636202974,30w,"Tuesday, December 9, 2025 at 2:00 PM",7,,,"人形機器人硬體狂飆成長，但真正卡關點不在機械，而在「數據＋場景」 
… 
See more",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0KUvxKkzo29mZDigyuv5Ag4Jdtb768AzuPvXq2gSzibyYFq6TYjKVw7LhQv9EE8UMl?comment_id=25360185150307159,30w,"Tuesday, December 9, 2025 at 12:02 PM",14,,,"今年最後一場聯準會FOMC會議，將如何影響的利率與市場情緒？ 
 
https://buff.ly/pB9p4zK
#DataTrack",Like: 14 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02aycuxHp394KG3t5DjUivuNokXMb8fhAkcp9dcqnb6a4d2TNQHQ4HdEWnpVKZJRhql?comment_id=3100870630123285,30w,"Monday, December 8, 2025 at 3:46 PM",63,,,"AI 資料中心拚大規模叢集，高速互聯成為關鍵戰場！傳出 Nvidia 壟斷關鍵 EML 雷射產能，交期已排到 2027 年後，CSP 被迫加速評估替代方案。
#TrendForce
 解析最新光通訊格局：
https://buff.ly/GKgbuxM
 
 
#磊晶
 
#矽光子",Like: 63 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1409862581150120/?__cft__[0]=AZYcqHrFCdq2Fm5Dp09eIHH6IPD3BkiJLmvgTmQkiy0ImxozZCOhpvWbDKt9mXce6d4QfmxJCxgBJMQTaWb35w8HZ__S-0pVwwN_QOtJzfVH3HLcNvglAXIx3qWxlgzOXuk5sZxmHAyuViu7SPE5prExaH9aIJKVZWnuKJek_AnMx0HzW8uhS3q0TecR0XJBOcTcfoXhyhbopTt0AbyB4-o0,,"Sunday, December 7, 2025 at 3:00 PM",26,,,"三星傳完成 HBM4 開發等待量產出貨，只待輝達點頭。
 新聞來源：
https://buff.ly/7qTmyQx",Like: 26 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1617408569225785/?__cft__[0]=AZY_goFvt_3jsEENZhI_TDfvz_fbV092LA0pvI2kM499HnArejPPbAbUZ0iJCgnzHYBOHzH2-7i7q_we4xGP3DFq1gnSugQzZ68inT-vxe9tEdaBgdmBJQYCZ9su9dLiapnmz2VKYE_Yi7Fq4fy5bTNNMIAv-OlUDTE5wE6EhR5TkKjqzQr-MxS0-m1TwRbsgoCU4RMjkfxfKTaRS_C191Dx,,"Saturday, December 6, 2025 at 3:00 PM",22,,,"DDR5 大漲，PC 廠傳調整 2025 產品推出計劃。
 新聞來源：
https://buff.ly/hijaRZp",Like: 22 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0PcKTzmjgAWgsJzYdLuWnLvG9bHLYi51DZz1th9yb7Wu3WXETAmMmCdNuKWJGmRaJl?__cft__[0]=AZbBdZ_3Mxnp85shGOkNX4q7NP5yP9LctmZzWjA8n36GlJgRAUAz8kAH939q1ValNevwoHY8nwg2TS4cZVYfG1wnGdpG-lkGc-1PTxn7Zw84wCbOScL8EWhwO23Wqc3St9Ji-CMC4mi2RKB1k3ca2Gcs1V4XwRZXaCn_KHIgLtL3PC9N8LBW9z90G0DtkdKbSQA,,"Friday, December 5, 2025 at 2:38 PM",33,,,https://buff.ly/HXfDDJU,Like: 33 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02DjwwFNGh9d4CyLat7xWhoP8XZG1ZeF2KuvRCLGPg5q6XTaVtkZVydmo2wdq44B1Ul?__cft__[0]=AZa0RwrFyVVWEQx4P5yUSYct02Zno401buB4w4KgoxzSWyq_xvmqlYn_dzO98sr1OdITvflmzjAypTHKzBc4EAla8ET_ebDavkwg3fJlGurCnBzDukffzhf7bLUpkrXQo7sKh0L7NpS91ijmKslMF6tt70ZYZjqsFcpvMKMp5dbU1dun9qYdxTzmlTcEypBy_Zg,,"Friday, December 5, 2025 at 10:00 AM",16,,,"下一場 Micro LED「基板之戰」
玻璃基 Micro LED 已成熟，由三星、LG 等大廠領軍；矽基 Micro LED 則在穿戴與微型顯示領域展現潛力。Micro LED 生態面臨發展分岐，下一步將如何演變？深入了解 
 
https://buff.ly/q8j4muH
… 
See more",Like: 16 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0SxGyri9Qx2YAeq3pjC86CME2zXnhZEzoLzv1MDKSyoevq99YqUj8ZzRWggbaPJbml?__cft__[0]=AZZHB-WLPxqEqWiel5lwT7U58gth7SWobzFnUdQnvjRYhmSglSevzUJm1p14mB46Z6D4eZHxmZNwlw4kgUWHEa-Oe2jLvaUM_1T1YZWzHrgZ4Jzz41GiTzeOSVN9Mlr_i8t_HqYL14DeesamHng5zz3o2MJZdOCuvP_0jduiRGwx8tzW_dFp-UWcoUebBbncfWg,,"Thursday, December 4, 2025 at 3:02 PM",21,,,"Q3 全球手機品牌市佔排名出爐！Samsung 穩居龍頭，Apple 創同期新高，但記憶體漲價恐成隱憂。
#TrendForce
 分析手機市場風險與變數：
https://buff.ly/3EQnhKk
 
 
#Xiaomi
 
#OPPO
 
#Transsion
 
#vivo",Like: 21 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02mb244Kk4WDa9vsXqdVMCp3oc9wS59V8HTv1L5mzJwN34woZkVtn1qZ7LKcMcBtbYl?__cft__[0]=AZbLBHkKpcYcPzOmdP6Ao6yyMjEPoWw7qWBANEkgDrib-xPskz0oj8Dy4SBbMSSwGJd6cywhnaeNAL2pxxuqgCYO0-jw2aa3CaYmnoxATqLD_1atubPtuLwVAoQZYKfiDLS4DcbZlgGeToNxiAqyYN5_t4YjJlogz3rYzGQRv5mirmTneBdk1o42fVEyAs_5DnM,,"Wednesday, December 3, 2025 at 4:52 PM",10,,,"美國下調南韓關稅，關鍵原因是韓國落實對美投資案，哪些產業將受惠？看詳情
 
https://buff.ly/lPlkisQ
#DataTrack",Like: 9 people; Wow: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0bMF9De9aPcBqktGLfSu9r44Xzs2nACTaiktQBHg7b7o6VRMR6WGcgAZQZCfvBzpSl?comment_id=4255031928075320,30w,"Wednesday, December 3, 2025 at 4:45 PM",38,,,"AI 基礎建設需求強勁，Enterprise SSD 成為推升第三季 NAND Flash 營收逼近 171 億美元的關鍵動能。
#TrendForce
 剖析五大供應商獲利策略：
https://buff.ly/IjGNw4K",Like: 38 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid03FebvxwHQHh6jFhNniX93oo3FZE2kqb8zD29qwo9XbZur3UrmDxs7XHuLPF1gD6rl?comment_id=1508684150414022,30w,"Wednesday, December 3, 2025 at 2:30 PM",68,,,"【NAND現貨價格一日數變，部分賣家毀約重新喊價】… 
See more",Like: 68 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0Hgk98QyoMZmFKDUvn4pv3Qzue8EVBGrvAKVcoFsSLtixrTrxmNiRfghgX8XNrDGjl?comment_id=1305337504696637,30w,"Wednesday, December 3, 2025 at 2:00 PM",82,,,"【DDR4報價持續高於DDR5，現貨市場漲勢不歇】… 
See more",Like: 82 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0GwAoPYqiwEyN1BzcwiuegL3T3csBuarv33at2iFZbYpJ7XW4LBnN76GvdQyWZWHGl?__cft__[0]=AZZUce6h-dxO6uptHzTkryRhT5evTw84g5kQqjBEIcL8B__cl9dv59cgg3Bxh8QdBYjrBjZOz-QjTULyf5VMVKrS5JzN9nRczqc3ywgs0XQFbNdtay34aVmRuZYmT2_925Cem18oEA5Qkn-g9DcB3UOYcQYgB_93oI_Bbap6IsF6SMdufRtm7FthCt45BWfsjQE,,,35,,,"記憶體價格飆漲，遊戲主機市場迎逆風！2026 年全球遊戲主機出貨預測再度下修，年減幅從 3.5% 擴大到 4.4%。
 
#TrendForce
 解析三大廠因應策略：
https://buff.ly/yAboF6l
 
 
#Sony
 
#Microsoft
 
#Nindento
 
#PS5
 
#Xboxx
 
#Switch2",Like: 35 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0fHVbHDYYgZ8DaAYi6PZ4aeRKgcmXE2Fsu2yPG2FDg2zAdAoPq6xuxBibERDDY2FRl?__cft__[0]=AZa6EGL59Phzp6hPe7zvjnvcyEgpQKavwj0gi-29RTevhzQ3j_tWH7u5_beQna53KoP-sRlcUcXOgiG6Op6GZcHggvVBdgTSyFhIfC9rnLjE3i4TswDfEC97NwSu3rLc0y4OHTl1Rg4MhUsZcSVr9w_WSx8BpSjrdBKMwR8xW9UqAM9wwMjwbAW978Gq4tbuQNM,,,10,,,"中國11月製造業呈分化，官方PMI連8月收縮；Ratingdog PMI (原財新)則創7月來最高且高於榮枯線。看詳情
 
https://buff.ly/xnf8qKu
#DataTrack",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid024rhGcR56wVYJAd8jFsjZ9YVnMFBoigRhs2ozH5jX8P6PCFJ2CA6nkMd4Lrxuunatl?__cft__[0]=AZYzJJgZzT3hbFuEHsWrfjIaT76S9lrc-lOOqhkoUxuGO-rg6qJC6CSZIKo43aGp0yRaJA_2eevm8uXc7OEnk9sA66EcyQM_qDJBhvY5fRQFwXlEbXU6OY8uhEJ1TRGqlmuZhuqtRmdJ5080_kuWaN7OnYE5UeVpB4kva-TH5lr-6fCZHqJF-tJecnXajjwvC10,,"Monday, December 1, 2025 at 3:21 PM",27,,,https://buff.ly/ZN2HZGA,Like: 27 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/2050150382422698/?__cft__[0]=AZaTE98erDvWwlFRgMEEU7i-xIP635K41SAjinFotwrvFNsyolXIV5_dml1NjsU6Zi_VeEnnB2IUclk8QpUcLNHjeqaJ1a_fnC3uNANAOVk3c54Uxv6EzISJ5IrvnJxSa6yT4t4mECC22AEYkIYb5vyw_4qZko16B6nUgfARX1K08J_gYDxnzQvgKPzFoNXbh4lyz_LuLpk4PvIsMkdTJICK,,"Saturday, November 29, 2025 at 3:00 PM",39,,,"SK 海力士傳 DRAM 產能，2026 年底將增至八倍。
 新聞來源：
https://buff.ly/99zcniT",Like: 39 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02wBmiAHk1VVYw7ASYvoqev7RFvyLiV9RmUvC6v9jYMW2MMktkQTeiLi1kU1h2i5BSl?__cft__[0]=AZbKvRdh26OhUaLV0lQa1HxcLLetzI3rZ6-XcKBEJs9kptOfmlcqPP59DJKB7dw3m3eoZBSTIgokBC0BNoAWCsrdYCnnfpXJT9UAHql4RevA3vsoaViWA0F8erJQPAlUdy3TGSnBU8wj3yc8wI54NZTSGSC-uQILOAoD5DjsFRrYMa2P0pwWoM5YR-oJZ5WwTsQ,,"Friday, November 28, 2025 at 5:06 PM",27,,,"2026 年 AI 軍備競賽升級，AI 伺服器出貨年增將逾 20% 且液冷滲透率逼近五成。隨著算力功耗飆破千瓦與 CSP 自研晶片崛起，誰能打破現有的市場壟斷？
#TrendForce
 深度剖析十大關鍵趨勢，拆解從晶片競逐到人型機器人商用化的產業變局：
https://buff.ly/JgB2QZj",Like: 27 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0294EWGN8XCsKFJGd82FAqy8ePRY61xu1NYwTuj8v7zK7Z2JHtyoKSCNkGPz18jxudl?__cft__[0]=AZYf9Mww8kFGAg4UJSJF_M7SOtP2y29_E5uTRlJeRoy8PS-21cyhQlAQBZCli3uHlZGT82clb5E65u7T1LQhiOx-duC3P7AqmlgE60D1LjxDDj5iGld8MWkGarTHlOp1wUrtGuOpPZts0aVzcY-fRfK9Zi80eGe45Ld3uR_b-D585sK5Y94gzE7w6itLk-SZUQE,,"Friday, November 28, 2025 at 4:47 PM",10,,,"美國消費者信心跌至歷史第二低，經濟前景擔憂加劇。看詳情
 
https://buff.ly/qsTrjbe
#DataTrack",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02GAW4MSFjoUWHw23JoZmea9XnQEyJGLoa4MTfmo98SXsm354XE53MvYm6JzFSc1x5l?comment_id=726714146569332,31w,"Thursday, November 27, 2025 at 2:32 PM",8,,,"AI 資料中心全速進化！液冷散熱滲透率將達 47%，800V HVDC 架構加速導入，第三代半導體需求爆發，HBM 與光通訊成 AI 架構下個突破口
 
#TrendForce
 2026 年最新解決方案與市場預測：
https://buff.ly/YCe7aUv
 
 
#半導體
 
#機器人
 
#儲能
 
#記憶體
 
#晶圓代工
 
#先進封裝",Like: 8 people
